song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
0GPNgj4TQntScsauMYIyOX,0.00324,https://api.spotify.com/v1/audio-analysis/0GPNgj4TQntScsauMYIyOX,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.107,1,76615,0.38,False,False,SEBGA1803862,https://api.spotify.com/v1/tracks/0GPNgj4TQntScsauMYIyOX,0GPNgj4TQntScsauMYIyOX,0.846,False,False,1,0.38,-35.737,1,"Thunder & Rain Sounds, Pt. 71",42,https://p.scdn.co/mp3-preview/4b6513b06e01b9b3c05d4fe978bb38eb75464d60?cid=b48aa986c53946d3b37781455e256dd4,0.0528,92.367,1,True,https://api.spotify.com/v1/tracks/0GPNgj4TQntScsauMYIyOX,71,audio_features,spotify:track:0GPNgj4TQntScsauMYIyOX,0.0338
4kzxUpLVVj3x9HAmrPChId,0.00901,https://api.spotify.com/v1/audio-analysis/4kzxUpLVVj3x9HAmrPChId,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.24,1,69528,0.345,False,False,SEBGA1803863,https://api.spotify.com/v1/tracks/4kzxUpLVVj3x9HAmrPChId,4kzxUpLVVj3x9HAmrPChId,0.805,False,False,11,0.244,-33.404,0,"Thunder & Rain Sounds, Pt. 72",42,https://p.scdn.co/mp3-preview/6ecf0e8b5eabb4c605555a77573856de5c095c98?cid=b48aa986c53946d3b37781455e256dd4,0.0436,60.192,4,True,https://api.spotify.com/v1/tracks/4kzxUpLVVj3x9HAmrPChId,72,audio_features,spotify:track:4kzxUpLVVj3x9HAmrPChId,0.0373
2dmyidx70RRZUvxrtDg4vb,0.229,https://api.spotify.com/v1/audio-analysis/2dmyidx70RRZUvxrtDg4vb,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.159,1,66767,0.418,False,False,SEBGA1803864,https://api.spotify.com/v1/tracks/2dmyidx70RRZUvxrtDg4vb,2dmyidx70RRZUvxrtDg4vb,0.901,False,False,1,0.275,-32.865,1,"Thunder & Rain Sounds, Pt. 73",43,https://p.scdn.co/mp3-preview/a56adfb12b9d675c2ca4f76856ddc185292c7466?cid=b48aa986c53946d3b37781455e256dd4,0.0654,145.718,4,True,https://api.spotify.com/v1/tracks/2dmyidx70RRZUvxrtDg4vb,73,audio_features,spotify:track:2dmyidx70RRZUvxrtDg4vb,0.0337
5TBH0wCFH6S1RCHkGJdvv8,0.0059,https://api.spotify.com/v1/audio-analysis/5TBH0wCFH6S1RCHkGJdvv8,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.0803,1,62445,0.378,False,False,SEBGA1803865,https://api.spotify.com/v1/tracks/5TBH0wCFH6S1RCHkGJdvv8,5TBH0wCFH6S1RCHkGJdvv8,0.841,False,False,1,0.813,-36.311,1,"Thunder & Rain Sounds, Pt. 74",42,https://p.scdn.co/mp3-preview/57c1b1648595f7a7e6513c6c72b88aece8bcfdef?cid=b48aa986c53946d3b37781455e256dd4,0.0449,172.32,3,True,https://api.spotify.com/v1/tracks/5TBH0wCFH6S1RCHkGJdvv8,74,audio_features,spotify:track:5TBH0wCFH6S1RCHkGJdvv8,0.0352
1keib0UqHTj9tqhjlS185g,6.07e-06,https://api.spotify.com/v1/audio-analysis/1keib0UqHTj9tqhjlS185g,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.156,1,71545,0.313,False,False,SEBGA1803866,https://api.spotify.com/v1/tracks/1keib0UqHTj9tqhjlS185g,1keib0UqHTj9tqhjlS185g,0.959,False,False,1,0.482,-39.55,1,"Thunder & Rain Sounds, Pt. 75",42,https://p.scdn.co/mp3-preview/b9c2ed0f0c47e3beac8abf1a47e5a0b7f3ad1f69?cid=b48aa986c53946d3b37781455e256dd4,0.0624,132.977,5,True,https://api.spotify.com/v1/tracks/1keib0UqHTj9tqhjlS185g,75,audio_features,spotify:track:1keib0UqHTj9tqhjlS185g,0.0324
2prnnT2H9cwUm7vBwH5c5J,0.000131,https://api.spotify.com/v1/audio-analysis/2prnnT2H9cwUm7vBwH5c5J,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.242,1,71659,0.3,False,False,SEBGA1803867,https://api.spotify.com/v1/tracks/2prnnT2H9cwUm7vBwH5c5J,2prnnT2H9cwUm7vBwH5c5J,0.89,False,False,1,0.527,-37.353,1,"Thunder & Rain Sounds, Pt. 76",42,https://p.scdn.co/mp3-preview/690b6ee60acb4aa06a0efe4c2846397348d222fb?cid=b48aa986c53946d3b37781455e256dd4,0.053,86.509,4,True,https://api.spotify.com/v1/tracks/2prnnT2H9cwUm7vBwH5c5J,76,audio_features,spotify:track:2prnnT2H9cwUm7vBwH5c5J,0.0356
50G5fEXwGCbZGi4nPzWBjG,0.000193,https://api.spotify.com/v1/audio-analysis/50G5fEXwGCbZGi4nPzWBjG,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.189,1,63882,0.214,False,False,SEBGA1803868,https://api.spotify.com/v1/tracks/50G5fEXwGCbZGi4nPzWBjG,50G5fEXwGCbZGi4nPzWBjG,0.881,False,False,5,0.24,-38.473,0,"Thunder & Rain Sounds, Pt. 77",42,https://p.scdn.co/mp3-preview/ff3b9897c7d2c2ed63747cae5f497ea0a57abee2?cid=b48aa986c53946d3b37781455e256dd4,0.0491,56.504,4,True,https://api.spotify.com/v1/tracks/50G5fEXwGCbZGi4nPzWBjG,77,audio_features,spotify:track:50G5fEXwGCbZGi4nPzWBjG,0.0771
7z4N4g1pjxdBKUvvgZ3bMY,0.00102,https://api.spotify.com/v1/audio-analysis/7z4N4g1pjxdBKUvvgZ3bMY,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.198,1,65586,0.248,False,False,SEBGA1803869,https://api.spotify.com/v1/tracks/7z4N4g1pjxdBKUvvgZ3bMY,7z4N4g1pjxdBKUvvgZ3bMY,0.948,False,False,1,0.446,-37.489,1,"Thunder & Rain Sounds, Pt. 78",42,https://p.scdn.co/mp3-preview/6c1752a8119ba7fb5bbdb1a077d4c82a54842be9?cid=b48aa986c53946d3b37781455e256dd4,0.0611,113.215,4,True,https://api.spotify.com/v1/tracks/7z4N4g1pjxdBKUvvgZ3bMY,78,audio_features,spotify:track:7z4N4g1pjxdBKUvvgZ3bMY,0.0388
02aeJJzVGPgP14eZJoaigX,9.83e-06,https://api.spotify.com/v1/audio-analysis/02aeJJzVGPgP14eZJoaigX,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.136,1,74205,0.32,False,False,SEBGA1803870,https://api.spotify.com/v1/tracks/02aeJJzVGPgP14eZJoaigX,02aeJJzVGPgP14eZJoaigX,0.936,False,False,1,0.719,-40.329,1,"Thunder & Rain Sounds, Pt. 79",43,https://p.scdn.co/mp3-preview/47b2a61d5b73ecddd4635d782ad47a324ff60fea?cid=b48aa986c53946d3b37781455e256dd4,0.0678,77.34,4,True,https://api.spotify.com/v1/tracks/02aeJJzVGPgP14eZJoaigX,79,audio_features,spotify:track:02aeJJzVGPgP14eZJoaigX,0.0338
69BphcT7lE2gkwxlEHfkGS,1.36e-05,https://api.spotify.com/v1/audio-analysis/69BphcT7lE2gkwxlEHfkGS,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.153,1,68320,0.292,False,False,SEBGA1803871,https://api.spotify.com/v1/tracks/69BphcT7lE2gkwxlEHfkGS,69BphcT7lE2gkwxlEHfkGS,0.952,False,False,4,0.433,-39.388,0,"Thunder & Rain Sounds, Pt. 80",42,https://p.scdn.co/mp3-preview/18b85b76634e19cb3f7e46203a6d4bbdf607efce?cid=b48aa986c53946d3b37781455e256dd4,0.0502,86.039,4,True,https://api.spotify.com/v1/tracks/69BphcT7lE2gkwxlEHfkGS,80,audio_features,spotify:track:69BphcT7lE2gkwxlEHfkGS,0.0334
3G8g4orZgB5i6VGF4qJaQs,0.000365,https://api.spotify.com/v1/audio-analysis/3G8g4orZgB5i6VGF4qJaQs,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.186,1,71631,0.274,False,False,SEBGA1803872,https://api.spotify.com/v1/tracks/3G8g4orZgB5i6VGF4qJaQs,3G8g4orZgB5i6VGF4qJaQs,0.88,False,False,1,0.282,-37.796,1,"Thunder & Rain Sounds, Pt. 81",42,https://p.scdn.co/mp3-preview/87f315edf950ce9043d3554984f7ab831488c8e7?cid=b48aa986c53946d3b37781455e256dd4,0.0661,124.465,3,True,https://api.spotify.com/v1/tracks/3G8g4orZgB5i6VGF4qJaQs,81,audio_features,spotify:track:3G8g4orZgB5i6VGF4qJaQs,0.0378
43zkC1KWvn9Ec4vE0VY7ss,0.000122,https://api.spotify.com/v1/audio-analysis/43zkC1KWvn9Ec4vE0VY7ss,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.182,1,63556,0.222,False,False,SEBGA1803873,https://api.spotify.com/v1/tracks/43zkC1KWvn9Ec4vE0VY7ss,43zkC1KWvn9Ec4vE0VY7ss,0.892,False,False,5,0.535,-39.506,0,"Thunder & Rain Sounds, Pt. 82",42,https://p.scdn.co/mp3-preview/2f81666f510999ff79ee0392bf6519c882797b67?cid=b48aa986c53946d3b37781455e256dd4,0.0682,63.799,4,True,https://api.spotify.com/v1/tracks/43zkC1KWvn9Ec4vE0VY7ss,82,audio_features,spotify:track:43zkC1KWvn9Ec4vE0VY7ss,0.0346
26MWwYF8qm1lcNXsy5Bm3Z,0.00461,https://api.spotify.com/v1/audio-analysis/26MWwYF8qm1lcNXsy5Bm3Z,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.222,1,65649,0.312,False,False,SEBGA1803874,https://api.spotify.com/v1/tracks/26MWwYF8qm1lcNXsy5Bm3Z,26MWwYF8qm1lcNXsy5Bm3Z,0.847,False,False,4,0.42,-37.179,0,"Thunder & Rain Sounds, Pt. 83",42,https://p.scdn.co/mp3-preview/28fc990012477f101f4a65e0cbcb940be0457ce3?cid=b48aa986c53946d3b37781455e256dd4,0.0643,98.955,4,True,https://api.spotify.com/v1/tracks/26MWwYF8qm1lcNXsy5Bm3Z,83,audio_features,spotify:track:26MWwYF8qm1lcNXsy5Bm3Z,0.0364
2Z2IqPkkTYGzNE67k0pcGV,0.000308,https://api.spotify.com/v1/audio-analysis/2Z2IqPkkTYGzNE67k0pcGV,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.197,1,64021,0.262,False,False,SEBGA1803875,https://api.spotify.com/v1/tracks/2Z2IqPkkTYGzNE67k0pcGV,2Z2IqPkkTYGzNE67k0pcGV,0.962,False,False,1,0.126,-37.722,1,"Thunder & Rain Sounds, Pt. 84",42,https://p.scdn.co/mp3-preview/d479782377bd1695da3370711dae633b48a08006?cid=b48aa986c53946d3b37781455e256dd4,0.0502,76.627,1,True,https://api.spotify.com/v1/tracks/2Z2IqPkkTYGzNE67k0pcGV,84,audio_features,spotify:track:2Z2IqPkkTYGzNE67k0pcGV,0.0377
0oMIgNlAKRiHlpWlM9Y9s0,0.000794,https://api.spotify.com/v1/audio-analysis/0oMIgNlAKRiHlpWlM9Y9s0,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.0942,1,66795,0.232,False,False,SEBGA1803876,https://api.spotify.com/v1/tracks/0oMIgNlAKRiHlpWlM9Y9s0,0oMIgNlAKRiHlpWlM9Y9s0,0.975,False,False,4,0.224,-37.53,0,"Thunder & Rain Sounds, Pt. 85",42,https://p.scdn.co/mp3-preview/c3d054a59b44d8770e26ea66ce832d15de765e06?cid=b48aa986c53946d3b37781455e256dd4,0.0539,75.267,3,True,https://api.spotify.com/v1/tracks/0oMIgNlAKRiHlpWlM9Y9s0,85,audio_features,spotify:track:0oMIgNlAKRiHlpWlM9Y9s0,0.076
4xALboQWZZyuoqZ9vFrqbx,0.000397,https://api.spotify.com/v1/audio-analysis/4xALboQWZZyuoqZ9vFrqbx,3GLXuBAGaatiaRS3NmGpXO,Sleepy John,12,0.282,1,67462,0.272,False,False,SEBGA1803877,https://api.spotify.com/v1/tracks/4xALboQWZZyuoqZ9vFrqbx,4xALboQWZZyuoqZ9vFrqbx,0.974,False,False,1,0.657,-35.198,1,"Thunder & Rain Sounds, Pt. 86",42,https://p.scdn.co/mp3-preview/2253802ff4bbca4aeed6dcff7167eb359f974b24?cid=b48aa986c53946d3b37781455e256dd4,0.0529,114.926,4,True,https://api.spotify.com/v1/tracks/4xALboQWZZyuoqZ9vFrqbx,86,audio_features,spotify:track:4xALboQWZZyuoqZ9vFrqbx,0.0562
