song.id,acousticness,analysis_url,artist.id,artist.name,isBanger,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
2iddHfAqBKMJkXerLA9F9I,0.596,https://api.spotify.com/v1/audio-analysis/2iddHfAqBKMJkXerLA9F9I,0z9hynUsIjf0ddI4uHqPWX,Dustin Tebbutt,False,11,0.555,1,265098,0.652,False,False,AUEL01400001,https://api.spotify.com/v1/tracks/2iddHfAqBKMJkXerLA9F9I,2iddHfAqBKMJkXerLA9F9I,0.316,False,2,0.1,-9.093,1,Bones,60,https://p.scdn.co/mp3-preview/770c05d4329101d9ed93b37ed60a0d1ea2bca4fa?cid=b48aa986c53946d3b37781455e256dd4,0.0358,77.028,4,True,https://api.spotify.com/v1/tracks/2iddHfAqBKMJkXerLA9F9I,1,audio_features,spotify:track:2iddHfAqBKMJkXerLA9F9I,0.188
5DVKKqwLGjvK9ojz3zLjB7,0.0137,https://api.spotify.com/v1/audio-analysis/5DVKKqwLGjvK9ojz3zLjB7,"3gd8FJtBJtkRxdfbTu19U2, 49z6oAiD2RpyUf5yLJs7Nf","Mumford & Sons, Baaba Maal",False,11,0.481,1,267947,0.703,False,False,GBUM71507753,https://api.spotify.com/v1/tracks/5DVKKqwLGjvK9ojz3zLjB7,5DVKKqwLGjvK9ojz3zLjB7,0,False,1,0.0879,-8.344,0,There Will Be Time,47,,0.0466,149.951,4,True,https://api.spotify.com/v1/tracks/5DVKKqwLGjvK9ojz3zLjB7,1,audio_features,spotify:track:5DVKKqwLGjvK9ojz3zLjB7,0.225
4HLnKxeTmOuyD81L4lX3t7,0.383,https://api.spotify.com/v1/audio-analysis/4HLnKxeTmOuyD81L4lX3t7,25tMQOrIU4LlUo6Sv8v5SE,Gavin James,False,11,0.405,1,216133,0.687,False,False,GB45A1500191,https://api.spotify.com/v1/tracks/4HLnKxeTmOuyD81L4lX3t7,4HLnKxeTmOuyD81L4lX3t7,6.08e-05,False,7,0.124,-10.08,1,Nervous,55,https://p.scdn.co/mp3-preview/b2e3879fd2dd032f7c26b1b0631ef5714eb35e95?cid=b48aa986c53946d3b37781455e256dd4,0.0456,82.812,4,True,https://api.spotify.com/v1/tracks/4HLnKxeTmOuyD81L4lX3t7,2,audio_features,spotify:track:4HLnKxeTmOuyD81L4lX3t7,0.151
5gqcOwKXxGTth8CUfN8woT,0.569,https://api.spotify.com/v1/audio-analysis/5gqcOwKXxGTth8CUfN8woT,0A3HlWZGV8WrCcqxKM2neg,Riley Pearce,False,11,0.505,1,247793,0.409,False,False,AUTBB1500006,https://api.spotify.com/v1/tracks/5gqcOwKXxGTth8CUfN8woT,5gqcOwKXxGTth8CUfN8woT,0.00228,False,4,0.153,-10.588,0,Brave,65,https://p.scdn.co/mp3-preview/98089b9e795df4eea904583e28312ebc836f4b49?cid=b48aa986c53946d3b37781455e256dd4,0.0304,116.05,4,True,https://api.spotify.com/v1/tracks/5gqcOwKXxGTth8CUfN8woT,1,audio_features,spotify:track:5gqcOwKXxGTth8CUfN8woT,0.228
2VxeLyX666F8uXCJ0dZF8B,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,"1HY2Jd0NmPuamShAr6KMms, 4VIvfOurcf0vuLRxLkGnIG","Lady Gaga, Bradley Cooper",False,100,0.572,1,215733,0.385,False,False,USUM71813192,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,0,False,7,0.231,-6.362,1,Shallow,97,https://p.scdn.co/mp3-preview/7706db75aa75d9ca46e51b54a9ebcb85bff71be6?cid=b48aa986c53946d3b37781455e256dd4,0.0308,95.799,4,True,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,12,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323
7krbSH3rd8lhIZvuzTV3Bl,0.104,https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl,4IWBUUAFIplrNtaOHcJPRM,James Arthur,False,48,0.529,1,234107,0.607,False,False,DEE861702596,https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl,7krbSH3rd8lhIZvuzTV3Bl,0,False,6,0.0631,-6.781,1,Naked,83,https://p.scdn.co/mp3-preview/90cacba244f9b5c31f3195b4be53121441280f42?cid=b48aa986c53946d3b37781455e256dd4,0.0574,101.966,4,True,https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl,1,audio_features,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,0.238
3bH4HzoZZFq8UpZmI2AMgV,0.325,https://api.spotify.com/v1/audio-analysis/3bH4HzoZZFq8UpZmI2AMgV,0hEurMDQu99nJRq8pTxO14,John Mayer,False,36,0.828,1,216015,0.689,False,False,QM4TW1898425,https://api.spotify.com/v1/tracks/3bH4HzoZZFq8UpZmI2AMgV,3bH4HzoZZFq8UpZmI2AMgV,0.0384,False,7,0.0808,-7.878,1,New Light,85,https://p.scdn.co/mp3-preview/213ffa7ca413185c59a8811102048c07cd74494d?cid=b48aa986c53946d3b37781455e256dd4,0.0326,123.931,4,True,https://api.spotify.com/v1/tracks/3bH4HzoZZFq8UpZmI2AMgV,1,audio_features,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,0.853
1NrJYpdAi7uosDRPmSYrsG,0.348,https://api.spotify.com/v1/audio-analysis/1NrJYpdAi7uosDRPmSYrsG,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,False,40,0.591,1,208107,0.718,False,False,USUM70757102,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,1NrJYpdAi7uosDRPmSYrsG,0.000118,False,8,0.107,-6.025,1,Apologize,72,https://p.scdn.co/mp3-preview/a722a617466e335d25a859131ecfcd460e81c9b0?cid=b48aa986c53946d3b37781455e256dd4,0.0368,117.995,4,True,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,4,audio_features,spotify:track:1NrJYpdAi7uosDRPmSYrsG,0.468
6Qn5zhYkTa37e91HC1D7lb,0.0362,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,False,14,0.672,1,201240,0.655,False,False,USUM71703515,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,6Qn5zhYkTa37e91HC1D7lb,0,False,10,0.117,-5.021,0,Whatever It Takes,85,https://p.scdn.co/mp3-preview/994c1bb6ecf361190228dcd0ad2404a2d46f3ff1?cid=b48aa986c53946d3b37781455e256dd4,0.0311,134.945,4,True,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,3,audio_features,spotify:track:6Qn5zhYkTa37e91HC1D7lb,0.556
3U4isOIWM3VvDubwSI3y7a,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,5y2Xq6xcjJb2jVM54GHK3t,John Legend,False,150,0.422,1,269560,0.264,False,False,USSM11303954,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,0,False,8,0.132,-7.064,1,All of Me,86,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=b48aa986c53946d3b37781455e256dd4,0.0322,119.93,4,True,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,6,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331
75JFxkI2RXiU7L9VXzMkle,0.727,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,False,175,0.56,1,309600,0.442,False,False,GBAYE0200772,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,1.71e-05,False,5,0.11,-7.224,1,The Scientist,85,https://p.scdn.co/mp3-preview/95cb9df1b056d759920b5e85ad7f9aff0a390671?cid=b48aa986c53946d3b37781455e256dd4,0.0243,146.448,4,True,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,4,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,0.212
0H20PIDhzGnoOOYE6VC1TX,0.401,https://api.spotify.com/v1/audio-analysis/0H20PIDhzGnoOOYE6VC1TX,1iUB72crNwlgJybWBA5Fl8,Fink's Mood,False,12,0.596,1,171696,0.415,False,False,SE5IB1701368,https://api.spotify.com/v1/tracks/0H20PIDhzGnoOOYE6VC1TX,0H20PIDhzGnoOOYE6VC1TX,0,False,0,0.106,-9.72,1,Thunder,63,https://p.scdn.co/mp3-preview/9203e9ccf5cec72d99237e0653d41d1c10d059ec?cid=b48aa986c53946d3b37781455e256dd4,0.0278,77.955,4,True,https://api.spotify.com/v1/tracks/0H20PIDhzGnoOOYE6VC1TX,1,audio_features,spotify:track:0H20PIDhzGnoOOYE6VC1TX,0.15
1jUyxF7NmNXGlZQDVw40O8,0.894,https://api.spotify.com/v1/audio-analysis/1jUyxF7NmNXGlZQDVw40O8,4s6YWKUwngB7oxE6CPWsW2,Clementine Duo,False,16,0.657,1,208103,0.192,False,False,SE5IB1701561,https://api.spotify.com/v1/tracks/1jUyxF7NmNXGlZQDVw40O8,1jUyxF7NmNXGlZQDVw40O8,0,False,10,0.157,-13.108,0,2U - Acoustic Version,68,https://p.scdn.co/mp3-preview/0706a3bbec90f92b3aeac1c68ebfe64d7000c18e?cid=b48aa986c53946d3b37781455e256dd4,0.0365,130.087,4,True,https://api.spotify.com/v1/tracks/1jUyxF7NmNXGlZQDVw40O8,1,audio_features,spotify:track:1jUyxF7NmNXGlZQDVw40O8,0.305
6tmwEEqi4o7wpys88d0sqg,0.749,https://api.spotify.com/v1/audio-analysis/6tmwEEqi4o7wpys88d0sqg,"2XpEZIV9uuJY6pdhKAbuBh, 6fOD5mThYrqHe1cyTrKcyu","Missy & Blonde, Julia Ross",False,19,0.608,1,189794,0.307,False,False,SE5IB1700930,https://api.spotify.com/v1/tracks/6tmwEEqi4o7wpys88d0sqg,6tmwEEqi4o7wpys88d0sqg,0.000252,False,5,0.156,-10.859,0,Something Just Like This - Acoustic,72,https://p.scdn.co/mp3-preview/0441b03871b21446eb60dc27088ca522596d3bc1?cid=b48aa986c53946d3b37781455e256dd4,0.0285,99.938,4,True,https://api.spotify.com/v1/tracks/6tmwEEqi4o7wpys88d0sqg,1,audio_features,spotify:track:6tmwEEqi4o7wpys88d0sqg,0.505
2aXBORgLuv2czaJVyeLOl7,0.791,https://api.spotify.com/v1/audio-analysis/2aXBORgLuv2czaJVyeLOl7,0PNyNiPpI6zQnbQyXDPQzu,Linn Brikell,False,13,0.305,1,188605,0.275,False,False,SE5IB1600546,https://api.spotify.com/v1/tracks/2aXBORgLuv2czaJVyeLOl7,2aXBORgLuv2czaJVyeLOl7,2.95e-06,False,7,0.098,-10.161,0,Get Lucky - Acoustic,60,https://p.scdn.co/mp3-preview/c0013c68aae2eea68bbbee4343c6e771e0d178e9?cid=b48aa986c53946d3b37781455e256dd4,0.0358,175.102,4,True,https://api.spotify.com/v1/tracks/2aXBORgLuv2czaJVyeLOl7,1,audio_features,spotify:track:2aXBORgLuv2czaJVyeLOl7,0.137
6wZI4mdT8JwXgkGURnBQiq,0.541,https://api.spotify.com/v1/audio-analysis/6wZI4mdT8JwXgkGURnBQiq,0hEurMDQu99nJRq8pTxO14,John Mayer,False,19,0.485,1,230213,0.723,False,False,USSM10704655,https://api.spotify.com/v1/tracks/6wZI4mdT8JwXgkGURnBQiq,6wZI4mdT8JwXgkGURnBQiq,1.12e-06,False,10,0.075,-6.565,1,Say,62,https://p.scdn.co/mp3-preview/877f86421ad7989a32f2f42074713d8b678c4d31?cid=b48aa986c53946d3b37781455e256dd4,0.0317,167.845,4,True,https://api.spotify.com/v1/tracks/6wZI4mdT8JwXgkGURnBQiq,1,audio_features,spotify:track:6wZI4mdT8JwXgkGURnBQiq,0.541
5qLTGDTTIHxxIU835qJWfT,0.427,https://api.spotify.com/v1/audio-analysis/5qLTGDTTIHxxIU835qJWfT,4PhdYoQGH8s1xee81dqQOO,Natiruts,False,16,0.755,1,214613,0.55,False,False,BR4W41200007,https://api.spotify.com/v1/tracks/5qLTGDTTIHxxIU835qJWfT,5qLTGDTTIHxxIU835qJWfT,0,False,8,0.697,-7.402,0,Quero Ser Feliz Também - Ao Vivo,70,https://p.scdn.co/mp3-preview/03f0fce302b90f692ed7ee45904931c884a90242?cid=b48aa986c53946d3b37781455e256dd4,0.0265,91.96,4,True,https://api.spotify.com/v1/tracks/5qLTGDTTIHxxIU835qJWfT,6,audio_features,spotify:track:5qLTGDTTIHxxIU835qJWfT,0.757
3fLqmaO4vvZpFZSZy52VMp,0.821,https://api.spotify.com/v1/audio-analysis/3fLqmaO4vvZpFZSZy52VMp,"5D56dZmhE9DgT01XixdHiD, 6a9WLQ5NsIV7U2qB16uFWD","Lagum, Ana Gabriela",False,27,0.498,1,176025,0.326,False,False,BXI321700014,https://api.spotify.com/v1/tracks/3fLqmaO4vvZpFZSZy52VMp,3fLqmaO4vvZpFZSZy52VMp,0,False,0,0.193,-8.223,1,Deixa (feat. Ana Gabriela),77,https://p.scdn.co/mp3-preview/51ba288668f8859770b20ef122cec7c7dc9dda26?cid=b48aa986c53946d3b37781455e256dd4,0.0631,81.457,4,True,https://api.spotify.com/v1/tracks/3fLqmaO4vvZpFZSZy52VMp,1,audio_features,spotify:track:3fLqmaO4vvZpFZSZy52VMp,0.323
1Pw5C4N6Fn5E4mGCxmbbVa,0.693,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,4IWBUUAFIplrNtaOHcJPRM,James Arthur,False,54,0.4,1,211240,0.564,False,False,DEE861600586,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,1Pw5C4N6Fn5E4mGCxmbbVa,0,False,10,0.0863,-7.444,1,Say You Won't Let Go,80,https://p.scdn.co/mp3-preview/b079cbca31f049a450a35a329259f44244443043?cid=b48aa986c53946d3b37781455e256dd4,0.0523,99.269,4,True,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,1,audio_features,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,0.483
13sXuI5RjMHm7dz7O3spYs,0.746,https://api.spotify.com/v1/audio-analysis/13sXuI5RjMHm7dz7O3spYs,6KImCVD70vtIoJWnq6nGn3,Harry Styles,False,15,0.427,1,224867,0.262,False,False,USSM11703956,https://api.spotify.com/v1/tracks/13sXuI5RjMHm7dz7O3spYs,13sXuI5RjMHm7dz7O3spYs,0,False,7,0.068,-8.541,1,Sweet Creature,63,https://p.scdn.co/mp3-preview/c6545e608f8a8790f65edb274e92bdc6d4b133d5?cid=b48aa986c53946d3b37781455e256dd4,0.0276,104.085,4,True,https://api.spotify.com/v1/tracks/13sXuI5RjMHm7dz7O3spYs,1,audio_features,spotify:track:13sXuI5RjMHm7dz7O3spYs,0.228
0pdKRp2sUthTPe7RLWpPqQ,0.841,https://api.spotify.com/v1/audio-analysis/0pdKRp2sUthTPe7RLWpPqQ,6GpcBKNmZDIrRzYkPJu7Wd,flora cash,False,14,0.713,1,218883,0.452,False,False,SEXCG1700102,https://api.spotify.com/v1/tracks/0pdKRp2sUthTPe7RLWpPqQ,0pdKRp2sUthTPe7RLWpPqQ,0.0038,False,1,0.105,-9.638,1,You're Somebody Else,77,https://p.scdn.co/mp3-preview/4dab6fe8af2bcf7f28bc10b42c88906d9f6646ba?cid=b48aa986c53946d3b37781455e256dd4,0.0295,102.963,4,True,https://api.spotify.com/v1/tracks/0pdKRp2sUthTPe7RLWpPqQ,1,audio_features,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,0.235
77vv9vprh6SazfOXIJgYpx,0.182,https://api.spotify.com/v1/audio-analysis/77vv9vprh6SazfOXIJgYpx,4IWBUUAFIplrNtaOHcJPRM,James Arthur,False,15,0.514,1,230440,0.343,False,False,DEE861703201,https://api.spotify.com/v1/tracks/77vv9vprh6SazfOXIJgYpx,77vv9vprh6SazfOXIJgYpx,0,False,6,0.205,-8.531,1,Naked - Acoustic Version,69,https://p.scdn.co/mp3-preview/50e9eb9e671fb74e8fd2351698a7d0b321602029?cid=b48aa986c53946d3b37781455e256dd4,0.0263,102.013,4,True,https://api.spotify.com/v1/tracks/77vv9vprh6SazfOXIJgYpx,1,audio_features,spotify:track:77vv9vprh6SazfOXIJgYpx,0.212
4XLu3tTSZiPFVC9mmuR6Zp,0.609,https://api.spotify.com/v1/audio-analysis/4XLu3tTSZiPFVC9mmuR6Zp,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,False,17,0.732,1,164373,0.436,False,False,USSM11706919,https://api.spotify.com/v1/tracks/4XLu3tTSZiPFVC9mmuR6Zp,4XLu3tTSZiPFVC9mmuR6Zp,0,False,1,0.108,-7.409,0,All These Years,75,https://p.scdn.co/mp3-preview/2a5da1ae68a56ff075012f1ddb3e1472a8a39086?cid=b48aa986c53946d3b37781455e256dd4,0.117,94.852,4,True,https://api.spotify.com/v1/tracks/4XLu3tTSZiPFVC9mmuR6Zp,2,audio_features,spotify:track:4XLu3tTSZiPFVC9mmuR6Zp,0.475
1qCLx3nX25NuhfPjM5E1qV,0.0745,https://api.spotify.com/v1/audio-analysis/1qCLx3nX25NuhfPjM5E1qV,6uYrXgVHctAJtIdSODcyLJ,Melim,False,15,0.641,1,210889,0.614,False,False,BRUM71706704,https://api.spotify.com/v1/tracks/1qCLx3nX25NuhfPjM5E1qV,1qCLx3nX25NuhfPjM5E1qV,0,False,7,0.093,-7.847,1,Ouvi Dizer,81,https://p.scdn.co/mp3-preview/cfddff67f18290f5da67977223785baf022cb572?cid=b48aa986c53946d3b37781455e256dd4,0.0532,81.011,4,True,https://api.spotify.com/v1/tracks/1qCLx3nX25NuhfPjM5E1qV,2,audio_features,spotify:track:1qCLx3nX25NuhfPjM5E1qV,0.727
7IQ7Tk8D6fFAgl6aL7u5ia,0.358,https://api.spotify.com/v1/audio-analysis/7IQ7Tk8D6fFAgl6aL7u5ia,0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,False,22,0.736,1,223854,0.847,False,False,CAV161400029,https://api.spotify.com/v1/tracks/7IQ7Tk8D6fFAgl6aL7u5ia,7IQ7Tk8D6fFAgl6aL7u5ia,0,False,1,0.101,-4.287,1,Rude (Acoustic),71,https://p.scdn.co/mp3-preview/445dba982a0c73334ab598f1a23a4dea70c67c47?cid=b48aa986c53946d3b37781455e256dd4,0.0756,143.996,4,True,https://api.spotify.com/v1/tracks/7IQ7Tk8D6fFAgl6aL7u5ia,1,audio_features,spotify:track:7IQ7Tk8D6fFAgl6aL7u5ia,0.915
1almCHdsfikRPfVB9VrEdT,0.746,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,False,49,0.5,1,185200,0.292,False,False,USSM11404193,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,1almCHdsfikRPfVB9VrEdT,0,False,0,0.188,-8.554,1,Little Do You Know,81,https://p.scdn.co/mp3-preview/8ef3d9b2e67d48f3d7f5074a99762c56a959aacc?cid=b48aa986c53946d3b37781455e256dd4,0.0323,145.879,4,True,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,7,audio_features,spotify:track:1almCHdsfikRPfVB9VrEdT,0.37
4zzi2eD2cEPpQ3a307mPPj,0.829,https://api.spotify.com/v1/audio-analysis/4zzi2eD2cEPpQ3a307mPPj,6J7rw7NELJUCThPbAfyLIE,The Civil Wars,False,20,0.532,1,259920,0.203,False,False,USQX91301063,https://api.spotify.com/v1/tracks/4zzi2eD2cEPpQ3a307mPPj,4zzi2eD2cEPpQ3a307mPPj,0,False,9,0.108,-8.524,0,Billie Jean,67,https://p.scdn.co/mp3-preview/a6a03eb031d4c2cb2ddba77030d52a5b1d091274?cid=b48aa986c53946d3b37781455e256dd4,0.0668,89.646,4,True,https://api.spotify.com/v1/tracks/4zzi2eD2cEPpQ3a307mPPj,3,audio_features,spotify:track:4zzi2eD2cEPpQ3a307mPPj,0.543
6F1tpMt4vwHFx5A8aWq5Q2,0.731,https://api.spotify.com/v1/audio-analysis/6F1tpMt4vwHFx5A8aWq5Q2,6YJ4EgQzDfJnIHRbqIHAdD,Idealism,False,13,0.644,1,121482,0.179,False,False,QM24S1800825,https://api.spotify.com/v1/tracks/6F1tpMt4vwHFx5A8aWq5Q2,6F1tpMt4vwHFx5A8aWq5Q2,0.912,False,4,0.0993,-11.329,1,Evenings,58,https://p.scdn.co/mp3-preview/e63292c64fb3f84c39769458f8d14957b0d9fbc7?cid=b48aa986c53946d3b37781455e256dd4,0.0462,80.999,4,True,https://api.spotify.com/v1/tracks/6F1tpMt4vwHFx5A8aWq5Q2,1,audio_features,spotify:track:6F1tpMt4vwHFx5A8aWq5Q2,0.19
2RycgtfFQZOPgEGrzBGE0j,0.605,https://api.spotify.com/v1/audio-analysis/2RycgtfFQZOPgEGrzBGE0j,5XTn5Az9AcSKu0oaauC5ES,"quickly, quickly",False,26,0.637,1,332173,0.394,False,False,QMPKX1729751,https://api.spotify.com/v1/tracks/2RycgtfFQZOPgEGrzBGE0j,2RycgtfFQZOPgEGrzBGE0j,0.305,False,7,0.0968,-13.536,1,Getsomerest/sleepwell,69,https://p.scdn.co/mp3-preview/15edb3e9d1647124a20350e8d9ec66893120378c?cid=b48aa986c53946d3b37781455e256dd4,0.286,132.015,4,True,https://api.spotify.com/v1/tracks/2RycgtfFQZOPgEGrzBGE0j,10,audio_features,spotify:track:2RycgtfFQZOPgEGrzBGE0j,0.361
6iiHfPJeO14Z9jRh2wisAG,0.752,https://api.spotify.com/v1/audio-analysis/6iiHfPJeO14Z9jRh2wisAG,44insiIQApkRaCMIbuaISJ,Joey Pecoraro,False,11,0.802,1,130667,0.13,False,False,TCACH1586482,https://api.spotify.com/v1/tracks/6iiHfPJeO14Z9jRh2wisAG,6iiHfPJeO14Z9jRh2wisAG,0.905,False,7,0.121,-12.953,1,Warm,52,https://p.scdn.co/mp3-preview/f1a2eb3029b861f30b9b61c2028e2352770f50ae?cid=b48aa986c53946d3b37781455e256dd4,0.0666,89.96,4,True,https://api.spotify.com/v1/tracks/6iiHfPJeO14Z9jRh2wisAG,1,audio_features,spotify:track:6iiHfPJeO14Z9jRh2wisAG,0.557
7rm0dHohIn2Mnvp02CW9Ss,0.54,https://api.spotify.com/v1/audio-analysis/7rm0dHohIn2Mnvp02CW9Ss,6YJ4EgQzDfJnIHRbqIHAdD,Idealism,False,14,0.788,1,108000,0.446,False,False,QM42K1608245,https://api.spotify.com/v1/tracks/7rm0dHohIn2Mnvp02CW9Ss,7rm0dHohIn2Mnvp02CW9Ss,0.694,False,6,0.273,-9.812,1,controlla,69,https://p.scdn.co/mp3-preview/e66e0402e5cc9cdb8cee2e2b8f895e2aead77c6c?cid=b48aa986c53946d3b37781455e256dd4,0.0693,80.033,4,True,https://api.spotify.com/v1/tracks/7rm0dHohIn2Mnvp02CW9Ss,2,audio_features,spotify:track:7rm0dHohIn2Mnvp02CW9Ss,0.545
612VcBshQcy4mpB2utGc3H,0.8,https://api.spotify.com/v1/audio-analysis/612VcBshQcy4mpB2utGc3H,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,False,40,0.695,1,280000,0.336,False,False,USRE11300314,https://api.spotify.com/v1/tracks/612VcBshQcy4mpB2utGc3H,612VcBshQcy4mpB2utGc3H,0.00264,False,9,0.701,-12.999,1,Tears In Heaven,75,https://p.scdn.co/mp3-preview/6db51a706aa23e959e1f3ee27f26848ec81ff812?cid=b48aa986c53946d3b37781455e256dd4,0.0313,79.109,4,True,https://api.spotify.com/v1/tracks/612VcBshQcy4mpB2utGc3H,4,audio_features,spotify:track:612VcBshQcy4mpB2utGc3H,0.422
7f0jXNMu2xjQUtmKMuWhGA,0.156,https://api.spotify.com/v1/audio-analysis/7f0jXNMu2xjQUtmKMuWhGA,0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,False,18,0.566,1,295493,0.57,False,False,USIR19200553,https://api.spotify.com/v1/tracks/7f0jXNMu2xjQUtmKMuWhGA,7f0jXNMu2xjQUtmKMuWhGA,0,False,11,0.118,-9.875,0,What's Up?,27,,0.0285,134.537,4,True,https://api.spotify.com/v1/tracks/7f0jXNMu2xjQUtmKMuWhGA,3,audio_features,spotify:track:7f0jXNMu2xjQUtmKMuWhGA,0.491
0KMGxYKeUzK9wc5DZCt3HT,0.0193,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,3iDD7bnsjL9J4fO298r0L0,Chicago,False,17,0.429,1,235373,0.564,False,False,USRH10285535,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,0KMGxYKeUzK9wc5DZCt3HT,0.000828,False,11,0.128,-6.784,1,If You Leave Me Now,74,https://p.scdn.co/mp3-preview/287d3ffb19d490044e831b88188efd282ad3878b?cid=b48aa986c53946d3b37781455e256dd4,0.0268,104.212,4,True,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,4,audio_features,spotify:track:0KMGxYKeUzK9wc5DZCt3HT,0.276
3FCto7hnn1shUyZL42YgfO,0.6,https://api.spotify.com/v1/audio-analysis/3FCto7hnn1shUyZL42YgfO,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,False,30,0.334,1,336093,0.472,False,False,USSM17300504,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,3FCto7hnn1shUyZL42YgfO,3.77e-06,False,0,0.317,-8.792,1,Piano Man,74,https://p.scdn.co/mp3-preview/46573cb026c2307864ab50ac1a29fcd30307ad35?cid=b48aa986c53946d3b37781455e256dd4,0.0277,179.167,3,True,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,1,audio_features,spotify:track:3FCto7hnn1shUyZL42YgfO,0.431
2374M0fQpWi3dLnB54qaLX,0.257,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,0PFtn5NtBbbUNbU9EAmIWF,Toto,False,45,0.671,1,295893,0.373,False,False,USSM19801941,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,7.95e-05,False,9,0.0481,-18.064,1,Africa,86,https://p.scdn.co/mp3-preview/dd78dafe31bb98f230372c038a126b8808f9349b?cid=b48aa986c53946d3b37781455e256dd4,0.0323,92.717,4,True,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,10,audio_features,spotify:track:2374M0fQpWi3dLnB54qaLX,0.732
7pKfPomDEeI4TPT6EOYjn9,0.907,https://api.spotify.com/v1/audio-analysis/7pKfPomDEeI4TPT6EOYjn9,4x1nvY2FN8jxqAFA0DA02H,John Lennon,False,45,0.547,1,187867,0.257,False,False,GBAYE1000769,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,7pKfPomDEeI4TPT6EOYjn9,0.183,False,0,0.0935,-12.358,1,Imagine - Remastered,78,https://p.scdn.co/mp3-preview/8995c11b9e4a866f37eced30cdc2038667f50cb7?cid=b48aa986c53946d3b37781455e256dd4,0.0252,75.752,4,True,https://api.spotify.com/v1/tracks/7pKfPomDEeI4TPT6EOYjn9,1,audio_features,spotify:track:7pKfPomDEeI4TPT6EOYjn9,0.169
